Generación,MejorFitnessNorm,FitnessNormMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular
﻿2357,0.914499,-0.020857,3.7,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿2358,0.623918,0.009854,3.866667,COLLISION_WITH_BP_IntersectionBorder19,LAZY,34
﻿2359,0.877504,-0.041725,3.983333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿2360,0.574973,0.016993,3.6,CORRECTINGWRONG,LAZY,31
﻿2361,0.813657,0.017522,4.383333,COLLISION_WITH_BP_IntersectionBorder36,LAZY,29
﻿2362,0.825186,0.009507,3.716667,COLLISION_WITH_NavModifierVolume30,LAZY,36
﻿2363,0.268207,0.004934,3.616667,COLLISION_WITH_NavModifierVolume5,LAZY,31
﻿2364,0.806722,0.00505,3.783333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿2365,0.840691,-0.017158,3.716667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2366,0.692285,-0.008806,3.633333,CORRECTINGWRONG,LAZY,32
﻿2367,0.651837,0.017632,3.766667,COLLISION_WITH_BP_IntersectionBorder108,LAZY,31
﻿2368,0.948421,0.005537,4.133333,COLLISION_WITH_NavModifierVolume11,LAZY,34
﻿2369,0.931411,-0.004482,4.133333,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿2370,0.508407,-0.036499,4.35,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿2371,0.897892,0.014935,3.483333,COLLISION_WITH_NavModifierVolume12,LAZY,28
﻿2372,0.84281,0.037349,3.783333,COLLISION_WITH_BP_IntersectionBorder36,LAZY,29
﻿2373,0.889769,0.025332,4.55,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿2374,0.861792,-0.001198,3.766667,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿2375,0.35841,0.01449,3.85,COLLISION_WITH_BP_IntersectionBorder11,LAZY,34
﻿2376,0.863935,0.039099,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿2377,0.653074,0.017813,4.016667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿2378,0.880947,0.040685,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿2379,0.765814,0.013677,3.966667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2380,0.908025,0.029471,3.716667,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿2381,0.978804,-0.010032,3.983333,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿2382,0.896992,-0.000073,3.783333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿2383,0.864154,0.01897,4.133333,COLLISION_WITH_NavModifierVolume43,LAZY,26
﻿2384,0.77514,0.009336,3.833333,COLLISION_WITH_NavModifierVolume12,LAZY,28
﻿2385,0.928117,0.014791,4.083333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,29
﻿2386,0.862151,0.019198,3.95,COLLISION_WITH_NavModifierVolume30,LAZY,35
﻿2387,0.840858,0.033531,4.25,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2388,0.757923,0.016851,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿2389,0.980446,0.008369,4.1,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿2390,0.942173,0.007662,4.266667,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿2391,0.850319,0.016113,3.633333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2392,0.969815,-0.019578,3.833333,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿2393,0.709951,0.013844,3.8,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿2394,0.479163,0.012793,4.25,COLLISION_WITH_NavModifierVolume12,LAZY,22
﻿2395,0.887296,0.035926,4.35,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿2396,0.767219,0.065098,4.316667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿2397,0.707984,0.016305,4.183333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿2398,0.761155,0.018669,4.25,COLLISION_WITH_NavModifierVolume12,LAZY,31
﻿2399,0.865636,0.017082,4.0,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿2400,0.532634,0.007913,3.783333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿2401,0.857265,0.017036,3.783333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2402,0.844268,-0.01381,3.8,COLLISION_WITH_NavModifierVolume8,LAZY,31
﻿2403,0.278889,-0.004013,3.85,COLLISION_WITH_NavModifierVolume42,LAZY,26
﻿2404,0.892541,0.028329,4.4,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿2405,0.545594,-0.025336,3.966667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿2406,0.535716,0.011416,3.833333,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿2407,0.837049,0.036487,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿2408,0.863568,0.009244,3.716667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿2409,0.878406,0.017069,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2410,0.669818,-0.0206,3.666667,COLLISION_WITH_NavModifierVolume23,LAZY,24
﻿2411,0.92927,0.03957,4.066667,COLLISION_WITH_NavModifierVolume43,LAZY,34
﻿2412,0.953699,-0.010701,4.15,COLLISION_WITH_NavModifierVolume53,LAZY,34
﻿2413,0.350283,-0.001348,3.85,COLLISION_WITH_NavModifierVolume42,LAZY,32
﻿2414,0.688517,0.016567,3.583333,COLLISION_WITH_NavModifierVolume20,LAZY,29
﻿2415,0.941869,-0.089031,4.366667,COLLISION_WITH_NavModifierVolume11,LAZY,31
﻿2416,0.963269,-0.04351,4.25,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿2417,0.937152,-0.072085,3.866667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿2418,0.893985,0.020643,3.85,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿2419,0.855474,0.019427,3.85,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2420,0.840465,0.015935,3.75,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2421,0.779627,0.014553,3.483333,COLLISION_WITH_NavModifierVolume12,LAZY,29
﻿2422,0.947627,0.007021,4.416667,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿2423,0.887477,0.003765,3.916667,COLLISION_WITH_NavModifierVolume8,LAZY,31
﻿2424,0.5553,0.017436,3.866667,COLLISION_WITH_BP_IntersectionBorder108,LAZY,30
﻿2425,0.494668,0.001371,4.05,CORRECTINGWRONG,LAZY,27
﻿2426,0.829813,-0.007104,3.95,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿2427,0.850621,0.011977,3.783333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2428,0.654116,-0.014663,3.866667,COLLISION_WITH_BP_IntersectionBorder108,LAZY,31
﻿2429,0.829429,0.033944,3.733333,COLLISION_WITH_NavModifierVolume30,LAZY,24
﻿2430,0.50786,0.002516,3.7,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿2431,0.594026,-0.015367,4.2,COLLISION_WITH_NavModifierVolume23,LAZY,34
﻿2432,0.803996,0.010548,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2433,0.341405,-0.021684,3.983333,COLLISION_WITH_NavModifierVolume42,LAZY,32
﻿2434,0.849741,-0.004402,3.616667,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿2435,0.903195,0.024137,4.466667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2436,0.823745,-0.00359,3.766667,COLLISION_WITH_NavModifierVolume30,LAZY,35
﻿2437,0.721206,-0.002781,3.366667,COLLISION_WITH_BP_IntersectionBorder108,LAZY,28
﻿2438,0.852418,0.004149,3.733333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2439,0.899294,0.004959,3.733333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿2440,0.824101,-0.012084,3.866667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2441,0.884919,0.07789,4.666667,COLLISION_WITH_NavModifierVolume43,LAZY,33
﻿2442,0.642012,0.005114,3.883333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,34
﻿2443,0.880383,0.007256,3.6,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿2444,0.559628,-0.003046,3.966667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2445,0.894769,0.005805,4.133333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿2446,0.953317,-0.032262,3.916667,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿2447,0.893219,0.025529,4.016667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,32
﻿2448,0.707255,0.015732,3.75,COLLISION_WITH_BP_IntersectionBorder108,LAZY,33
﻿2449,0.802383,0.025459,3.616667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿2450,0.934425,0.004126,4.266667,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿2451,0.844128,0.037432,4.183333,COLLISION_WITH_NavModifierVolume8,LAZY,35
﻿2452,0.672613,0.003855,3.85,CORRECTINGWRONG,LAZY,32
﻿2453,0.870889,0.027887,4.366667,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿2454,0.739745,0.042965,3.816667,COLLISION_WITH_NavModifierVolume12,LAZY,31
﻿2455,0.917425,0.017942,4.25,COLLISION_WITH_BP_IntersectionBorder86,LAZY,27
﻿2456,0.823184,0.022029,4.483333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿2457,0.855008,0.023654,3.966667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2458,0.890987,0.010503,3.633333,COLLISION_WITH_NavModifierVolume43,LAZY,27
﻿2459,0.932022,0.043035,4.383333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,33
﻿2460,0.743223,0.033465,3.55,COLLISION_WITH_BP_IntersectionBorder11,LAZY,33
﻿2461,0.88904,0.03509,3.666667,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿2462,0.839943,0.056597,4.383333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿2463,0.616893,-0.005064,3.666667,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿2464,0.795569,0.011416,4.0,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2465,0.569931,0.019893,4.016667,COLLISION_WITH_BP_IntersectionBorder19,LAZY,31
﻿2466,0.869627,0.031357,4.2,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30
﻿2467,0.609663,-0.005658,4.116667,COLLISION_WITH_BP_IntersectionBorder19,LAZY,31
﻿2468,0.781626,0.011814,3.783333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,34
﻿2469,0.798056,-0.011386,3.9,COLLISION_WITH_NavModifierVolume8,LAZY,31
﻿2470,0.932999,-0.00474,3.75,COLLISION_WITH_NavModifierVolume20,LAZY,31
﻿2471,0.595364,-0.054694,3.75,COLLISION_WITH_NavModifierVolume59,LAZY,29
﻿2472,0.85373,0.009729,3.866667,COLLISION_WITH_BP_IntersectionBorder36,LAZY,26
﻿2473,0.910603,0.028472,4.2,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿2474,0.834766,0.003588,3.95,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿2475,0.844947,-0.005114,3.733333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2476,0.783267,0.024726,4.2,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿2477,0.892104,-0.02703,3.616667,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿2478,0.342765,-0.016875,3.783333,COLLISION_WITH_NavModifierVolume42,LAZY,29
﻿2479,0.905939,0.020481,3.666667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2480,0.844771,-0.006224,3.983333,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿2481,0.69026,0.005527,3.716667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿2482,0.918226,0.003846,4.2,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿2483,0.685974,0.010682,3.783333,COLLISION_WITH_NavModifierVolume20,LAZY,30
﻿2484,0.559521,-0.007699,3.683333,COLLISION_WITH_NavModifierVolume23,LAZY,34
﻿2485,0.76976,0.02855,3.566667,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿2486,0.549381,-0.021763,3.616667,CORRECTINGWRONG,LAZY,30
﻿2487,0.339232,0.009617,3.516667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿2488,0.833442,0.024066,4.283333,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿2489,0.835105,0.038747,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿2490,0.867925,0.030731,4.433333,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿2491,0.69616,-0.002123,3.833333,COLLISION_WITH_BP_IntersectionBorder17,LAZY,31
﻿2492,0.868942,-0.006717,3.833333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2493,0.916815,0.044641,4.15,COLLISION_WITH_BP_IntersectionBorder86,LAZY,35
﻿2494,0.838193,0.004648,4.466667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2495,0.845738,0.018089,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿2496,0.817587,0.036775,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿2497,0.846983,0.004704,3.883333,COLLISION_WITH_NavModifierVolume30,LAZY,35
﻿2498,0.907128,0.004424,3.55,COLLISION_WITH_NavModifierVolume43,LAZY,26
﻿2499,0.773664,0.020656,4.116667,CORRECTINGWRONG,LAZY,29
﻿2500,0.807266,0.013113,3.75,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2501,0.581255,0.000307,4.016667,COLLISION_WITH_BP_IntersectionBorder19,LAZY,30
﻿2502,0.861914,0.011329,3.45,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿2503,0.827036,0.022587,4.233333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2504,0.35927,-0.004302,3.916667,COLLISION_WITH_NavModifierVolume42,LAZY,32
﻿2505,0.348092,-0.018162,3.9,COLLISION_WITH_NavModifierVolume42,LAZY,32
﻿2506,0.587633,-0.005639,3.716667,COLLISION_WITH_NavModifierVolume59,LAZY,28
﻿2507,0.681709,-0.007976,3.55,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿2508,0.918477,0.049738,4.166667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,29
﻿2509,0.958585,0.038346,4.583333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿2510,0.522887,0.011684,3.866667,CORRECTINGWRONG,LAZY,30
﻿2511,0.81557,0.024041,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2512,0.897773,-0.051687,4.066667,COLLISION_WITH_NavModifierVolume17,LAZY,29
﻿2513,0.855017,0.023365,3.95,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿2514,0.548785,0.03777,4.166667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿2515,0.623101,0.009846,3.883333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿2516,0.644265,0.000102,3.633333,COLLISION_WITH_NavModifierVolume23,LAZY,34
﻿2517,0.815645,0.025378,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2518,0.910188,-0.009035,4.05,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿2519,0.84193,-0.010044,3.4,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2520,0.831384,-0.00816,3.683333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿2521,0.55496,0.007775,3.633333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿2522,0.59738,-0.012811,3.65,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿2523,0.917208,0.053136,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,35
﻿2524,0.622858,-0.043278,4.883333,COLLISION_WITH_NavModifierVolume23,LAZY,35
﻿2525,0.846474,0.017034,3.733333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2526,0.677389,0.003521,4.383333,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿2527,0.854354,0.00618,3.683333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2528,0.899929,-0.005711,4.133333,COLLISION_WITH_NavModifierVolume8,LAZY,34
﻿2529,0.746754,0.003612,4.066667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿2530,0.742731,0.028121,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿2531,0.850284,0.002186,3.55,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿2532,0.879355,-0.031489,3.866667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿2533,0.585611,0.012567,4.15,COLLISION_WITH_NavModifierVolume20,LAZY,29
﻿2534,0.98681,0.041398,4.266667,COLLISION_WITH_NavModifierVolume8,LAZY,32
﻿2535,0.894202,-0.014874,4.15,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿2536,0.769335,0.011022,3.95,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿2537,0.852042,0.011592,4.233333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿2538,0.995543,-0.048705,4.266667,COLLISION_WITH_BP_IntersectionBorder15,LAZY,31
﻿2539,0.87483,0.012069,3.95,COLLISION_WITH_NavModifierVolume43,LAZY,37
﻿2540,0.863548,0.042028,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2541,0.867141,0.042779,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿2542,0.710257,0.006747,4.216667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿2543,0.95186,-0.06368,4.483333,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿2544,0.853341,0.01371,3.6,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿2545,0.283564,-0.010499,3.8,COLLISION_WITH_NavModifierVolume35,LAZY,28
﻿2546,0.843784,0.045365,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿2547,0.691399,0.011628,3.983333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿2548,0.874887,0.05718,4.483333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2549,0.743662,0.009153,3.683333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2550,0.908752,0.004472,3.866667,COLLISION_WITH_NavModifierVolume54,LAZY,30
﻿2551,0.960809,0.00006,3.583333,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿2552,0.812452,0.028137,4.366667,COLLISION_WITH_NavModifierVolume2,LAZY,32
﻿2553,0.872604,0.031208,4.216667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,27
﻿2554,0.28664,0.008572,3.35,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿2555,0.891009,0.025973,3.666667,COLLISION_WITH_NavModifierVolume2,LAZY,33
﻿2556,0.92131,0.032491,4.05,COLLISION_WITH_NavModifierVolume2,LAZY,29
﻿2557,0.79677,0.037869,4.75,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30
﻿2558,0.896663,0.001248,3.566667,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿2559,0.663137,0.017407,3.433333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿2560,0.903856,0.057518,4.85,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿2561,0.694176,0.00934,4.1,COLLISION_WITH_NavModifierVolume23,LAZY,34
﻿2562,0.82471,0.030094,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿2563,0.773634,0.002653,3.683333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2564,0.806531,-0.012773,3.916667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2565,0.861836,0.001472,4.1,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2566,0.682607,-0.043336,4.116667,CORRECTINGWRONG,LAZY,30
﻿2567,0.849297,0.014107,3.733333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2568,0.78189,0.00926,3.8,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2569,0.874625,0.029123,4.266667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2570,0.936816,-0.014369,4.033333,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿2571,0.787121,-0.031658,4.466667,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿2572,0.785128,0.007858,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿2573,0.700839,0.025604,3.566667,COLLISION_WITH_NavModifierVolume20,LAZY,31
﻿2574,0.661097,0.016418,3.5,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿2575,0.587859,0.001049,3.7,COLLISION_WITH_NavModifierVolume20,LAZY,28
﻿2576,0.89448,0.051297,4.35,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿2577,0.752284,0.004584,3.75,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿2578,0.228138,0.000953,3.883333,COLLISION_WITH_NavModifierVolume35,LAZY,34
﻿2579,0.839238,0.031639,3.866667,COLLISION_WITH_NavModifierVolume43,LAZY,27
﻿2580,0.806484,0.007818,3.85,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿2581,0.355212,-0.001843,3.916667,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿2582,0.338487,-0.017905,3.55,COLLISION_WITH_NavModifierVolume42,LAZY,31
﻿2583,0.862433,0.035787,4.266667,COLLISION_WITH_NavModifierVolume43,LAZY,27
﻿2584,0.967654,-0.008299,3.933333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿2585,0.865676,0.007495,3.833333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿2586,0.929082,0.040888,4.266667,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿2587,0.959057,0.006628,4.183333,COLLISION_WITH_NavModifierVolume8,LAZY,33
﻿2588,0.872299,0.020036,4.483333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2589,0.918145,-0.022336,4.016667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿2590,0.4559,0.00659,3.933333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿2591,0.914315,-0.002806,3.866667,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿2592,0.493775,0.001248,4.016667,COLLISION_WITH_NavModifierVolume20,LAZY,28
﻿2593,0.826017,0.006827,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2594,0.536226,-0.013184,3.816667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿2595,0.504378,-0.004695,3.733333,CORRECTINGWRONG,LAZY,27
﻿2596,0.830514,-0.011695,4.233333,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿2597,0.913168,-0.012349,3.916667,COLLISION_WITH_NavModifierVolume5,LAZY,29
﻿2598,0.885533,-0.000782,3.683333,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿2599,0.937617,0.012004,4.366667,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿2600,0.939938,-0.013067,3.916667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿2601,0.890017,0.000088,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿2602,0.407725,-0.001122,3.866667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,33
﻿2603,0.606021,-0.008799,3.733333,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿2604,0.901066,0.036168,3.95,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿2605,0.298193,-0.012974,3.85,COLLISION_WITH_NavModifierVolume42,LAZY,29
﻿2606,0.903641,0.040456,3.85,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2607,0.802853,0.010531,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2608,0.761091,0.005153,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿2609,0.938349,-0.014092,4.166667,COLLISION_WITH_NavModifierVolume53,LAZY,34
﻿2610,0.630778,-0.002409,3.866667,CORRECTINGWRONG,LAZY,29
﻿2611,0.852385,0.003264,4.066667,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿2612,0.411246,-0.099033,4.2,CORRECTINGWRONG,LAZY,32
﻿2613,0.922042,-0.025155,3.8,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿2614,0.850184,0.011645,3.95,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿2615,0.895662,0.000535,4.3,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿2616,0.846363,0.021222,4.016667,COLLISION_WITH_NavModifierVolume8,LAZY,31
﻿2617,0.46432,0.000082,3.683333,CORRECTINGWRONG,LAZY,33
﻿2618,0.936708,0.009995,4.116667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿2619,0.823237,0.01405,3.7,COLLISION_WITH_NavModifierVolume2,LAZY,29
﻿2620,0.861339,0.005474,3.683333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2621,0.939464,0.01559,4.233333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿2622,0.707089,0.004706,4.283333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿2623,0.373107,0.014447,3.683333,COLLISION_WITH_BP_IntersectionBorder111,LAZY,27
﻿2624,0.652087,0.002626,3.666667,CORRECTINGWRONG,LAZY,34
﻿2625,0.919185,0.066159,4.183333,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿2626,0.927506,-0.010072,3.766667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿2627,0.876454,0.030522,3.85,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2628,0.864893,-0.001223,4.233333,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿2629,0.849862,-0.010799,3.833333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2630,0.702172,0.0023,3.966667,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿2631,0.406158,-0.005652,3.7,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿2632,0.840864,0.004053,3.583333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿2633,0.853989,0.027738,3.8,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿2634,0.78721,0.028793,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿2635,0.999407,0.012249,4.7,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿2636,0.762014,0.016751,3.783333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿2637,0.710549,-0.05499,4.2,COLLISION_WITH_BP_IntersectionBorder19,LAZY,32
﻿2638,0.765203,0.015742,4.35,COLLISION_WITH_NavModifierVolume23,LAZY,34
﻿2639,0.538781,0.003034,3.583333,CORRECTINGWRONG,LAZY,33
﻿2640,0.793082,0.02106,3.95,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿2641,0.913168,0.012632,4.266667,COLLISION_WITH_NavModifierVolume53,LAZY,34
﻿2642,0.355851,-0.003387,3.85,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿2643,0.819492,0.023388,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿2644,0.789552,-0.015511,4.166667,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿2645,0.533956,-0.003946,3.816667,CORRECTINGWRONG,LAZY,29
﻿2646,0.691688,0.017792,3.666667,COLLISION_WITH_NavModifierVolume30,LAZY,27
